PSC;NAZEV;PLATI_OD;PLATI_DO
400 19;Ústí nad Labem 50;01.07.2011 00:00:00;30.09.2012 00:00:00
400 20;SPU UL;01.07.2011 00:00:00;30.09.2012 00:00:00
400 90;Postservis UL;01.07.2011 00:00:00;30.09.2012 00:00:00
403 71;DEPO Ústí nad Labem 71;01.07.2011 00:00:00;30.09.2012 00:00:00
405 01;Dìèín 1;01.07.2011 00:00:00;30.09.2012 00:00:00
405 03;Dìèín 3;01.07.2011 00:00:00;30.09.2012 00:00:00
405 07;DEPO Dìèín 70;01.07.2011 00:00:00;30.09.2012 00:00:00
407 04;Dìèín 6;01.07.2011 00:00:00;30.09.2012 00:00:00
410 01;Lovosice 1;01.07.2011 00:00:00;30.09.2012 00:00:00
411 22;VM Keblice;01.07.2011 00:00:00;30.09.2012 00:00:00
412 03;Litomìøice 3;01.07.2011 00:00:00;30.09.2012 00:00:00
415 02;Teplice 2;01.07.2011 00:00:00;30.09.2012 00:00:00
415 04;Teplice 4;01.07.2011 00:00:00;30.09.2012 00:00:00
415 08;Teplice 8;01.07.2011 00:00:00;30.09.2012 00:00:00
418 03;Bílina 3;01.07.2011 00:00:00;30.09.2012 00:00:00
430 02;Chomutov 2;01.07.2011 00:00:00;30.09.2012 00:00:00
430 05;Chomutov 5;01.07.2011 00:00:00;30.09.2012 00:00:00
430 08;Chomutov 50;01.07.2011 00:00:00;30.09.2012 00:00:00
431 12;Jirkov 2;01.07.2011 00:00:00;30.09.2012 00:00:00
431 13;Jirkov 3;01.07.2011 00:00:00;30.09.2012 00:00:00
431 52;Klášterec nad Ohøí 2;01.07.2011 00:00:00;30.09.2012 00:00:00
432 02;Kadaò 2;01.07.2011 00:00:00;30.09.2012 00:00:00
434 03;Most 3;01.07.2011 00:00:00;30.09.2012 00:00:00
434 04;Most 4;01.07.2011 00:00:00;30.09.2012 00:00:00
434 05;Most 5;01.07.2011 00:00:00;30.09.2012 00:00:00
434 06;Most 6;01.07.2011 00:00:00;30.09.2012 00:00:00
434 07;DEPO Most 70;01.07.2011 00:00:00;30.09.2012 00:00:00
434 10;Most 10;01.07.2011 00:00:00;30.09.2012 00:00:00
434 11;Most 11;01.07.2011 00:00:00;30.09.2012 00:00:00
435 12;Lom u Mostu 2;01.07.2011 00:00:00;30.09.2012 00:00:00
435 14;Litvínov 7;01.07.2011 00:00:00;30.09.2012 00:00:00
436 04;Litvínov 4;01.07.2011 00:00:00;30.09.2012 00:00:00
436 06;Litvínov 6;01.07.2011 00:00:00;30.09.2012 00:00:00
438 03;atec 3;01.07.2011 00:00:00;30.09.2012 00:00:00
438 07;DEPO atec 70;01.07.2011 00:00:00;30.09.2012 00:00:00
440 03;Louny 3;01.07.2011 00:00:00;30.09.2012 00:00:00
440 04;Louny 4;01.07.2011 00:00:00;30.09.2012 00:00:00
460 02;Liberec 2;01.07.2011 00:00:00;30.09.2012 00:00:00
460 03;Liberec 3;01.07.2011 00:00:00;30.09.2012 00:00:00
460 04;Liberec 4;01.07.2011 00:00:00;30.09.2012 00:00:00
460 09;Liberec 50;01.07.2011 00:00:00;30.09.2012 00:00:00
460 11;Liberec 11;01.07.2011 00:00:00;30.09.2012 00:00:00
460 13;Liberec 13;01.07.2011 00:00:00;30.09.2012 00:00:00
460 20;SPU LI;01.07.2011 00:00:00;30.09.2012 00:00:00
463 02;Liberec 33;01.07.2011 00:00:00;30.09.2012 00:00:00
463 07;DEPO Liberec 70;01.07.2011 00:00:00;30.09.2012 00:00:00
463 22;Mníšek u Liberce;01.07.2011 00:00:00;30.09.2012 00:00:00
463 23;Oldøichov v Hájích;01.07.2011 00:00:00;30.09.2012 00:00:00
463 32;Bílı Kostel nad Nisou;01.07.2011 00:00:00;30.09.2012 00:00:00
463 33;Chotynì;01.07.2011 00:00:00;30.09.2012 00:00:00
463 41;Dlouhı Most;01.07.2011 00:00:00;30.09.2012 00:00:00
463 51;Svìtlá pod Ještìdem;01.07.2011 00:00:00;30.09.2012 00:00:00
463 55;Rynoltice;01.07.2011 00:00:00;30.09.2012 00:00:00
463 61;Raspenava;01.07.2011 00:00:00;30.09.2012 00:00:00
463 63;Bílı Potok pod Smrkem;01.07.2011 00:00:00;30.09.2012 00:00:00
463 64;Láznì Libverda;01.07.2011 00:00:00;30.09.2012 00:00:00
463 66;Jindøichovice pod Smrkem;01.07.2011 00:00:00;30.09.2012 00:00:00
463 67;Øasnice;01.07.2011 00:00:00;30.09.2012 00:00:00
463 71;VM Dìtøichov;01.07.2011 00:00:00;30.09.2012 00:00:00
463 72;Višòová u Frıdlantu;01.07.2011 00:00:00;30.09.2012 00:00:00
463 74;Bulovka;01.07.2011 00:00:00;30.09.2012 00:00:00
468 23;Lounice;01.07.2011 00:00:00;30.09.2012 00:00:00
468 31;Malá Skála;01.07.2011 00:00:00;30.09.2012 00:00:00
468 32;Frıdštejn;01.07.2011 00:00:00;30.09.2012 00:00:00
468 34;Huntíøov nad Jizerou;01.07.2011 00:00:00;30.09.2012 00:00:00
470 03;Èeská Lípa 3;01.07.2011 00:00:00;30.09.2012 00:00:00
470 05;Èeská Lípa 5;01.07.2011 00:00:00;30.09.2012 00:00:00
500 01;Hradec Králové 1;01.07.2011 00:00:00;30.09.2012 00:00:00
500 05;Hradec Králové 5;01.07.2011 00:00:00;30.09.2012 00:00:00
503 45;Jeníkovice;01.07.2011 00:00:00;30.09.2012 00:00:00
503 47;Blešno;01.07.2011 00:00:00;30.09.2012 00:00:00
506 05;Jièín 5;01.07.2011 00:00:00;30.09.2012 00:00:00
507 01;Slatiny u Jièína;01.07.2011 00:00:00;30.09.2012 00:00:00
507 41;Samšina;01.07.2011 00:00:00;30.09.2012 00:00:00
507 51;Holovousy v Podkrkonoší;01.07.2011 00:00:00;30.09.2012 00:00:00
507 70;DEPO Jièín 70;01.07.2011 00:00:00;30.09.2012 00:00:00
507 74;Milovice u Hoøic;01.07.2011 00:00:00;30.09.2012 00:00:00
507 76;Jeøice;01.07.2011 00:00:00;30.09.2012 00:00:00
511 02;Turnov 2;01.07.2011 00:00:00;30.09.2012 00:00:00
512 05;Háje nad Jizerou;01.07.2011 00:00:00;30.09.2012 00:00:00
512 54;Mírová pod Kozákovem;01.07.2011 00:00:00;30.09.2012 00:00:00
512 62;Karlovice u Turnova;01.07.2011 00:00:00;30.09.2012 00:00:00
517 44;Lhoty u Potštejna;01.07.2011 00:00:00;30.09.2012 00:00:00
517 62;Neratov;01.07.2011 00:00:00;30.09.2012 00:00:00
517 81;Bystré u Dobrušky;01.07.2011 00:00:00;30.09.2012 00:00:00
517 82;Sedloòov;01.07.2011 00:00:00;30.09.2012 00:00:00
517 94;Bílı Újezd u Dobrušky;01.07.2011 00:00:00;30.09.2012 00:00:00
530 01;Pardubice 1;01.07.2011 00:00:00;30.09.2012 00:00:00
530 04;Pardubice 4;01.07.2011 00:00:00;30.09.2012 00:00:00
530 05;Pardubice 5;01.07.2011 00:00:00;30.09.2012 00:00:00
530 07;Pardubice 7;01.07.2011 00:00:00;30.09.2012 00:00:00
530 20;SPU PA;01.07.2011 00:00:00;30.09.2012 00:00:00
542 02;acléø 3;01.07.2011 00:00:00;30.09.2012 00:00:00
542 22;Pec pod Snìkou 3;01.07.2011 00:00:00;30.09.2012 00:00:00
542 38;Havlovice nad Úpou;01.07.2011 00:00:00;30.09.2012 00:00:00
542 91;Snìka;01.07.2011 00:00:00;30.09.2012 00:00:00
543 06;Vrchlabí 6;01.07.2011 00:00:00;30.09.2012 00:00:00
544 44;Vlèkovice v Podkrkonoší;01.07.2011 00:00:00;30.09.2012 00:00:00
547 02;Náchod 4;01.07.2011 00:00:00;30.09.2012 00:00:00
547 03;Náchod 3;01.07.2011 00:00:00;30.09.2012 00:00:00
549 02;Nové Mìsto nad Metují 3;01.07.2011 00:00:00;30.09.2012 00:00:00
550 03;Broumov 3;01.07.2011 00:00:00;30.09.2012 00:00:00
551 04;Jaromìø 4;01.07.2011 00:00:00;30.09.2012 00:00:00
552 01;Dolany u Jaromìøe;01.07.2011 00:00:00;30.09.2012 00:00:00
560 01;Èeská Tøebová 1;01.07.2011 00:00:00;30.09.2012 00:00:00
560 03;Èeská Tøebová 3;01.07.2011 00:00:00;30.09.2012 00:00:00
560 10;SPU CT;01.07.2011 00:00:00;30.09.2012 00:00:00
565 02;Choceò 2;01.07.2011 00:00:00;30.09.2012 00:00:00
568 01;Svitavy 1;01.07.2011 00:00:00;30.09.2012 00:00:00
568 04;Svitavy 4;01.07.2011 00:00:00;30.09.2012 00:00:00
569 46;Vranová Lhota;01.07.2011 00:00:00;30.09.2012 00:00:00
569 64;Poøíèí u Litomyšle;01.07.2011 00:00:00;30.09.2012 00:00:00
569 83;Pustá Kamenice;01.07.2011 00:00:00;30.09.2012 00:00:00
569 95;Bøeziny u Polièky;01.07.2011 00:00:00;30.09.2012 00:00:00
580 02;Havlíèkùv Brod 2;01.07.2011 00:00:00;30.09.2012 00:00:00
580 03;Havlíèkùv Brod 3;01.07.2011 00:00:00;30.09.2012 00:00:00
586 04;Jihlava 4;01.07.2011 00:00:00;30.09.2012 00:00:00
586 05;Jihlava 5;01.07.2011 00:00:00;30.09.2012 00:00:00
586 06;Jihlava 6;01.07.2011 00:00:00;30.09.2012 00:00:00
586 17;Jihlava 77;01.07.2011 00:00:00;30.09.2012 00:00:00
586 99;Jihlava 50;01.07.2011 00:00:00;30.09.2012 00:00:00
591 03;ïár nad Sázavou 3;01.07.2011 00:00:00;30.09.2012 00:00:00
592 22;Vojnùv Mìstec;01.07.2011 00:00:00;30.09.2012 00:00:00
594 43;Netín;01.07.2011 00:00:00;30.09.2012 00:00:00
594 58;Heømanov u Velké Bíteše;01.07.2011 00:00:00;30.09.2012 00:00:00
600 10;DEPO Brno 71;01.07.2011 00:00:00;30.09.2012 00:00:00
600 11;DEPO Brno 72;01.07.2011 00:00:00;30.09.2012 00:00:00
600 12;DEPO Brno 73;01.07.2011 00:00:00;30.09.2012 00:00:00
600 20;Brno 200;01.07.2011 00:00:00;30.09.2012 00:00:00
600 30;Brno 300;01.07.2011 00:00:00;30.09.2012 00:00:00
601 00;Brno 1;01.07.2011 00:00:00;30.09.2012 00:00:00
604 00;Brno 4;01.07.2011 00:00:00;30.09.2012 00:00:00
605 00;Brno 5;01.07.2011 00:00:00;30.09.2012 00:00:00
606 00;Brno 6;01.07.2011 00:00:00;30.09.2012 00:00:00
607 00;Brno 7;01.07.2011 00:00:00;30.09.2012 00:00:00
608 00;Brno 8;01.07.2011 00:00:00;30.09.2012 00:00:00
609 00;Brno 9;01.07.2011 00:00:00;30.09.2012 00:00:00
610 00;Brno 10;01.07.2011 00:00:00;30.09.2012 00:00:00
611 00;Brno 11;01.07.2011 00:00:00;30.09.2012 00:00:00
622 00;Brno 22;01.07.2011 00:00:00;30.09.2012 00:00:00
629 00;Brno 29;01.07.2011 00:00:00;30.09.2012 00:00:00
630 00;Brno 30;01.07.2011 00:00:00;30.09.2012 00:00:00
645 00;Brno 45;01.07.2011 00:00:00;30.09.2012 00:00:00
647 00;Brno 47;01.07.2011 00:00:00;30.09.2012 00:00:00
650 00;Brno 50;01.07.2011 00:00:00;30.09.2012 00:00:00
651 00;VM Jehnice;01.07.2011 00:00:00;28.02.2013 00:00:00
655 02;SPU BM;01.07.2011 00:00:00;30.09.2012 00:00:00
655 90;Postservis BM;01.07.2011 00:00:00;30.09.2012 00:00:00
664 09;Mokrá-cementárna;01.07.2011 00:00:00;30.09.2012 00:00:00
664 13;Nová Ves u Oslavan;01.07.2011 00:00:00;30.09.2012 00:00:00
664 16;Neslovice;01.07.2011 00:00:00;30.09.2012 00:00:00
664 72;Jinaèovice;01.07.2011 00:00:00;30.09.2012 00:00:00
664 76;Laánky;01.07.2011 00:00:00;30.09.2012 00:00:00
664 85;Ketkovice;01.07.2011 00:00:00;30.09.2012 00:00:00
664 86;Vysoké Popovice;01.07.2011 00:00:00;30.09.2012 00:00:00
669 01;Znojmo 1;01.07.2011 00:00:00;30.09.2012 00:00:00
669 03;Znojmo 3;01.07.2011 00:00:00;30.09.2012 00:00:00
671 08;Vratìnín;01.07.2011 00:00:00;30.09.2012 00:00:00
671 23;Chvalovice;01.07.2011 00:00:00;30.09.2012 00:00:00
671 35;VM eletice;01.07.2011 00:00:00;30.09.2012 00:00:00
671 36;Skalice u Znojma;01.07.2011 00:00:00;30.09.2012 00:00:00
671 37;VM Trstìnice;01.07.2011 00:00:00;30.09.2012 00:00:00
671 41;VM Dolní Dubòany;01.07.2011 00:00:00;30.09.2012 00:00:00
671 66;Litobratøice;01.07.2011 00:00:00;30.09.2012 00:00:00
671 74;Vedrovice;01.07.2011 00:00:00;30.09.2012 00:00:00
674 02;Tøebíè 2;01.07.2011 00:00:00;30.09.2012 00:00:00
674 03;Tøebíè 3;01.07.2011 00:00:00;30.09.2012 00:00:00
674 04;Tøebíè 4;01.07.2011 00:00:00;30.09.2012 00:00:00
674 05;Tøebíè 5;01.07.2011 00:00:00;30.09.2012 00:00:00
675 46;Litohoø;01.07.2011 00:00:00;30.09.2012 00:00:00
675 58;Biskupice u Hrotovic;01.07.2011 00:00:00;30.09.2012 00:00:00
675 72;Kralice nad Oslavou;01.07.2011 00:00:00;30.09.2012 00:00:00
676 01;Moravské Budìjovice 1;01.07.2011 00:00:00;30.09.2012 00:00:00
678 03;Blansko 3;01.07.2011 00:00:00;30.09.2012 00:00:00
679 08;Adamov 3;01.07.2011 00:00:00;30.09.2012 00:00:00
682 03;Vyškov 3;01.07.2011 00:00:00;30.09.2012 00:00:00
682 04;Vyškov 4;01.07.2011 00:00:00;30.09.2012 00:00:00
683 02;Habrovany-Olšany;01.07.2011 00:00:00;30.09.2012 00:00:00
683 06;Ruprechtov;01.07.2011 00:00:00;30.09.2012 00:00:00
683 07;Krásensko;01.07.2011 00:00:00;30.09.2012 00:00:00
683 09;Rychtáøov;01.07.2011 00:00:00;30.09.2012 00:00:00
683 22;VM Drysice;01.07.2011 00:00:00;30.09.2012 00:00:00
683 24;Švábenice;01.07.2011 00:00:00;30.09.2012 00:00:00
683 25;Orlovice;01.07.2011 00:00:00;30.09.2012 00:00:00
683 26;Hoštice-Heroltice;01.07.2011 00:00:00;30.09.2012 00:00:00
683 27;Moravské Prusy;01.07.2011 00:00:00;30.09.2012 00:00:00
683 31;Kuèerov;01.07.2011 00:00:00;30.09.2012 00:00:00
683 32;Brankovice;01.07.2011 00:00:00;30.09.2012 00:00:00
683 36;Milonice u Vyškova;01.07.2011 00:00:00;30.09.2012 00:00:00
683 42;Nové Hvìzdlice;01.07.2011 00:00:00;30.09.2012 00:00:00
683 53;Šaratice;01.07.2011 00:00:00;30.09.2012 00:00:00
683 55;Bošovice;01.07.2011 00:00:00;30.09.2012 00:00:00
683 56;Níkovice;01.07.2011 00:00:00;30.09.2012 00:00:00
683 57;Køianovice u Buèovic;01.07.2011 00:00:00;30.09.2012 00:00:00
686 02;Staré Mìsto u Uher.Hrad.1;01.07.2011 00:00:00;30.09.2012 00:00:00
687 15;Nedachlebice;01.07.2011 00:00:00;30.09.2012 00:00:00
687 35;Záhorovice;01.07.2011 00:00:00;30.09.2012 00:00:00
687 72;Pitín;01.07.2011 00:00:00;30.09.2012 00:00:00
687 99;VM Slavkov;01.07.2011 00:00:00;30.09.2012 00:00:00
688 02;Uherskı Brod 2;01.07.2011 00:00:00;30.09.2012 00:00:00
690 01;Bøeclav 1;01.07.2011 00:00:00;30.09.2012 00:00:00
690 07;DEPO Bøeclav 70;01.07.2011 00:00:00;30.09.2012 00:00:00
690 09;Bøeclav 120;01.07.2011 00:00:00;30.09.2012 00:00:00
691 99;Dobré Pole;01.07.2011 00:00:00;30.09.2012 00:00:00
695 03;Hodonín 3;01.07.2011 00:00:00;30.09.2012 00:00:00
695 04;Hodonín 4;01.07.2011 00:00:00;30.09.2012 00:00:00
695 05;Hodonín 5;01.07.2011 00:00:00;30.09.2012 00:00:00
696 40;Vıdejní místo Sobùlky;15.08.2014 00:00:00;09.10.2014 00:00:00
696 75;Nová Lhota u Veselí n.Mor;01.07.2011 00:00:00;30.09.2012 00:00:00
696 99;Velkomoravské Mikulèice;01.07.2011 00:00:00;30.09.2012 00:00:00
700 02;SPU OV;01.07.2011 00:00:00;30.09.2012 00:00:00
700 32;Ostrava 32;01.07.2011 00:00:00;30.09.2012 00:00:00
700 33;Ostrava 33;01.07.2011 00:00:00;30.09.2012 00:00:00
700 34;Ostrava 34;01.07.2011 00:00:00;30.09.2012 00:00:00
700 35;Ostrava 35;01.07.2011 00:00:00;30.09.2012 00:00:00
700 36;Ostrava 36;01.07.2011 00:00:00;30.09.2012 00:00:00
700 37;Ostrava 37;01.07.2011 00:00:00;30.09.2012 00:00:00
700 39;Ostrava 39;01.07.2011 00:00:00;30.09.2012 00:00:00
700 40;Ostrava 40;01.07.2011 00:00:00;30.09.2012 00:00:00
700 41;Ostrava 41;01.07.2011 00:00:00;30.09.2012 00:00:00
700 42;Ostrava 42;01.07.2011 00:00:00;30.09.2012 00:00:00
700 43;Ostrava 43;01.07.2011 00:00:00;30.09.2012 00:00:00
700 44;Ostrava 44;01.07.2011 00:00:00;30.09.2012 00:00:00
700 45;Ostrava 45;01.07.2011 00:00:00;30.09.2012 00:00:00
700 46;Ostrava 46;01.07.2011 00:00:00;30.09.2012 00:00:00
700 47;Ostrava 47;01.07.2011 00:00:00;30.09.2012 00:00:00
700 48;Ostrava 48;01.07.2011 00:00:00;30.09.2012 00:00:00
700 90;Ostrava 90;01.07.2011 00:00:00;30.09.2012 00:00:00
701 00;Ostrava 1;01.07.2011 00:00:00;30.09.2012 00:00:00
702 50;Ostrava 50;01.07.2011 00:00:00;30.09.2012 00:00:00
704 00;Ostrava 4;01.07.2011 00:00:00;30.09.2012 00:00:00
705 00;Ostrava 5;01.07.2011 00:00:00;30.09.2012 00:00:00
714 00;Ostrava 14;01.07.2011 00:00:00;30.09.2012 00:00:00
733 06;Karviná 8;01.07.2011 00:00:00;30.09.2012 00:00:00
733 09;Karviná 61;01.07.2011 00:00:00;30.09.2012 00:00:00
733 10;Karviná 41;01.07.2011 00:00:00;30.09.2012 00:00:00
733 11;Karviná 11;01.07.2011 00:00:00;30.09.2012 00:00:00
733 12;Karviná 12;01.07.2011 00:00:00;30.09.2012 00:00:00
735 13;Orlová 3;01.07.2011 00:00:00;30.09.2012 00:00:00
735 16;Orlová 6;01.07.2011 00:00:00;30.09.2012 00:00:00
735 73;Karviná 9;01.07.2011 00:00:00;30.09.2012 00:00:00
735 82;Bohumín 2;01.07.2011 00:00:00;30.09.2012 00:00:00
735 83;Bohumín 6;01.07.2011 00:00:00;30.09.2012 00:00:00
736 02;Havíøov 2;01.07.2011 00:00:00;30.09.2012 00:00:00
736 03;Havíøov 3;01.07.2011 00:00:00;30.09.2012 00:00:00
736 05;Havíøov 11;01.07.2011 00:00:00;30.09.2012 00:00:00
736 06;Havíøov 12;01.07.2011 00:00:00;30.09.2012 00:00:00
736 07;Havíøov 13;01.07.2011 00:00:00;30.09.2012 00:00:00
736 08;Havíøov 21;01.07.2011 00:00:00;30.09.2012 00:00:00
736 09;Havíøov 7;01.07.2011 00:00:00;30.09.2012 00:00:00
737 02;ARCHEOPARK CHOTÌBUZ;01.07.2011 00:00:00;01.07.2011 00:00:00
737 03;Èeskı Tìšín 3;01.07.2011 00:00:00;30.09.2012 00:00:00
737 07;Èeskı Tìšín 7;01.07.2011 00:00:00;30.09.2012 00:00:00
738 02;Frıdek-Místek 12;01.07.2011 00:00:00;30.09.2012 00:00:00
738 03;Frıdek-Místek 13;01.07.2011 00:00:00;30.09.2012 00:00:00
738 04;Frıdek-Místek 14;01.07.2011 00:00:00;30.09.2012 00:00:00
739 02;Janovice u Frıdku-Místku;01.07.2011 00:00:00;30.09.2012 00:00:00
739 03;Prno;01.07.2011 00:00:00;30.09.2012 00:00:00
739 05;Morávka;01.07.2011 00:00:00;30.09.2012 00:00:00
739 06;Vyšní Lhoty;01.07.2011 00:00:00;30.09.2012 00:00:00
739 07;Raškovice;01.07.2011 00:00:00;30.09.2012 00:00:00
739 08;VM Skalice u Fr.-Místku;01.07.2011 00:00:00;30.09.2012 00:00:00
739 09;Nošovice;01.07.2011 00:00:00;30.09.2012 00:00:00
739 22;Sobìšovice;01.07.2011 00:00:00;30.09.2012 00:00:00
739 30;Frıdek-Místek 4;01.07.2011 00:00:00;30.09.2012 00:00:00
739 31;Øepištì;01.07.2011 00:00:00;30.09.2012 00:00:00
739 33;Vratimov 3;01.07.2011 00:00:00;30.09.2012 00:00:00
739 35;Václavovice u Fr.-Místku;01.07.2011 00:00:00;30.09.2012 00:00:00
739 52;Dobratice;01.07.2011 00:00:00;30.09.2012 00:00:00
739 54;Komorní Lhotka;01.07.2011 00:00:00;30.09.2012 00:00:00
739 56;Ropice;01.07.2011 00:00:00;28.02.2014 00:00:00
739 57;Tøinec 4;01.07.2011 00:00:00;30.09.2012 00:00:00
739 58;Tøinec 5;01.07.2011 00:00:00;30.09.2012 00:00:00
739 63;Tøinec 3;01.07.2011 00:00:00;30.09.2012 00:00:00
739 64;Tøinec 8;01.07.2011 00:00:00;30.09.2012 00:00:00
739 65;Tøinec 11;01.07.2011 00:00:00;30.09.2012 00:00:00
739 66;Tøinec 9;01.07.2011 00:00:00;30.09.2012 00:00:00
739 82;Dolní Lomná;01.07.2011 00:00:00;30.09.2012 00:00:00
739 93;Tøanovice;01.07.2011 00:00:00;30.09.2012 00:00:00
739 96;Nıdek;01.07.2011 00:00:00;30.09.2012 00:00:00
739 99;VM Hrèava;01.07.2011 00:00:00;30.09.2012 00:00:00
741 03;Novı Jièín 3;01.07.2011 00:00:00;30.09.2012 00:00:00
742 11;Studénka 1;01.07.2011 00:00:00;30.09.2012 00:00:00
742 34;Vrané;01.07.2011 00:00:00;30.09.2012 00:00:00
742 38;VM Heømanice u Oder;01.07.2011 00:00:00;30.09.2012 00:00:00
742 41;Bernartice nad Odrou;01.07.2011 00:00:00;30.09.2012 00:00:00
742 44;Kujavy;01.07.2011 00:00:00;30.09.2012 00:00:00
742 46;Fulnek 3;01.07.2011 00:00:00;30.09.2012 00:00:00
742 52;Mošnov 2;01.07.2011 00:00:00;30.09.2012 00:00:00
742 59;Skotnice;01.07.2011 00:00:00;30.09.2012 00:00:00
742 61;Trnávka u Nového Jièína;01.07.2011 00:00:00;30.09.2012 00:00:00
742 84;Klimkovice-láznì;01.07.2011 00:00:00;30.09.2012 00:00:00
742 94;Tísek;01.07.2011 00:00:00;30.09.2012 00:00:00
742 95;VM Bordovice;01.07.2011 00:00:00;30.09.2012 00:00:00
746 04;Opava 4;01.07.2011 00:00:00;30.09.2012 00:00:00
746 08;Opava 8;01.07.2011 00:00:00;30.09.2012 00:00:00
747 02;Opava 2;01.07.2011 00:00:00;30.09.2012 00:00:00
747 26;Rohov;01.07.2011 00:00:00;30.09.2012 00:00:00
747 30;Strahovice;01.07.2011 00:00:00;30.09.2012 00:00:00
747 32;Chlebièov;01.07.2011 00:00:00;30.09.2012 00:00:00
747 42;imrovice;01.07.2011 00:00:00;30.09.2012 00:00:00
747 65;Hluboèec;01.07.2011 00:00:00;30.09.2012 00:00:00
747 83;VM Radkov;01.07.2011 00:00:00;30.09.2012 00:00:00
748 02;Darkovièky;01.07.2011 00:00:00;30.09.2012 00:00:00
748 03;Bobrovníky;01.07.2011 00:00:00;30.09.2012 00:00:00
749 20;Vítkov 90;01.07.2011 00:00:00;30.09.2012 00:00:00
750 05;Pøerov 5;01.07.2011 00:00:00;30.09.2012 00:00:00
751 06;Majetín;01.07.2011 00:00:00;30.09.2012 00:00:00
751 07;Stará Ves u Pøerova;01.07.2011 00:00:00;30.09.2012 00:00:00
751 08;Bochoø;01.07.2011 00:00:00;30.09.2012 00:00:00
751 12;Pavlovice u Pøerova;01.07.2011 00:00:00;30.09.2012 00:00:00
751 32;Tın nad Beèvou;01.07.2011 00:00:00;30.09.2012 00:00:00
751 35;Jezernice;01.07.2011 00:00:00;30.09.2012 00:00:00
751 41;Køenovice u Kojetína;01.07.2011 00:00:00;30.09.2012 00:00:00
751 42;Mìrovice nad Hanou;01.07.2011 00:00:00;30.09.2012 00:00:00
751 51;Pøerov 1;01.07.2011 00:00:00;30.09.2012 00:00:00
753 51;Teplice nad Beèvou;01.07.2011 00:00:00;30.09.2012 00:00:00
753 65;Polom;01.07.2011 00:00:00;30.09.2012 00:00:00
755 04;Vsetín 4;01.07.2011 00:00:00;30.09.2012 00:00:00
755 05;Vsetín 5;01.07.2011 00:00:00;30.09.2012 00:00:00
755 06;Vsetín 6;01.07.2011 00:00:00;30.09.2012 00:00:00
755 07;Vsetín 7;01.07.2011 00:00:00;30.09.2012 00:00:00
756 10;Portáš;01.07.2011 00:00:00;30.09.2012 00:00:00
756 15;Lideèko;01.07.2011 00:00:00;28.02.2014 00:00:00
756 60;Ronov pod Radhoštìm 50;01.07.2011 00:00:00;30.09.2012 00:00:00
756 64;Ronov pod Radhoštìm 3;01.07.2011 00:00:00;30.09.2012 00:00:00
757 04;Valašské Meziøíèí 4;01.07.2011 00:00:00;30.09.2012 00:00:00
757 05;Valašské Meziøíèí 5;01.07.2011 00:00:00;30.09.2012 00:00:00
757 06;Valašské Meziøíèí 6;01.07.2011 00:00:00;30.09.2012 00:00:00
760 03;Zlín 3;01.07.2011 00:00:00;30.09.2012 00:00:00
760 06;Zlín 6;01.07.2011 00:00:00;30.09.2012 00:00:00
760 07;Zlín 7;01.07.2011 00:00:00;30.09.2012 00:00:00
763 99;Pozlovice;01.07.2011 00:00:00;30.09.2012 00:00:00
765 01;Otrokovice 1;01.07.2011 00:00:00;30.09.2012 00:00:00
767 02;Kromìøí 2;01.07.2011 00:00:00;30.09.2012 00:00:00
767 03;Kromìøí 3;01.07.2011 00:00:00;30.09.2012 00:00:00
767 04;Kromìøí 4;01.07.2011 00:00:00;30.09.2012 00:00:00
770 02;SPU OL;01.07.2011 00:00:00;30.09.2012 00:00:00
770 08;Olomouc 8;01.07.2011 00:00:00;30.09.2012 00:00:00
770 10;Olomouc 10;01.07.2011 00:00:00;30.09.2012 00:00:00
770 12;Olomouc 12;01.07.2011 00:00:00;30.09.2012 00:00:00
770 50;Olomouc 50;01.07.2011 00:00:00;30.09.2012 00:00:00
771 00;Olomouc 1;01.07.2011 00:00:00;30.09.2012 00:00:00
772 00;Olomouc 2;01.07.2011 00:00:00;28.02.2014 00:00:00
773 00;Olomouc 3;01.07.2011 00:00:00;30.09.2012 00:00:00
774 00;Olomouc 4;01.07.2011 00:00:00;30.09.2012 00:00:00
775 00;Olomouc 5;01.07.2011 00:00:00;30.09.2012 00:00:00
777 00;Velkı Tınec 2;01.07.2011 00:00:00;30.09.2012 00:00:00
783 02;Olomouc 19;01.07.2011 00:00:00;30.09.2012 00:00:00
783 07;Mìsto Libavá;01.07.2011 00:00:00;30.09.2012 00:00:00
783 11;Hnojice;01.07.2011 00:00:00;30.09.2012 00:00:00
783 12;Pòovice;01.07.2011 00:00:00;30.09.2012 00:00:00
783 15;Bìlkovice-Lašany;01.07.2011 00:00:00;30.09.2012 00:00:00
783 23;Vilémov u Litovle;01.07.2011 00:00:00;30.09.2012 00:00:00
783 26;Bílá Lhota;01.07.2011 00:00:00;30.09.2012 00:00:00
783 31;Unèovice;01.07.2011 00:00:00;30.09.2012 00:00:00
783 34;Skrbeò;01.07.2011 00:00:00;30.09.2012 00:00:00
783 41;Bystroèice;01.07.2011 00:00:00;30.09.2012 00:00:00
783 43;Drahanovice;01.07.2011 00:00:00;30.09.2012 00:00:00
783 51;Olomouc 15;01.07.2011 00:00:00;30.09.2012 00:00:00
783 71;Olomouc 17;01.07.2011 00:00:00;30.09.2012 00:00:00
